122,1825,FIC,Zophiel APoem ,  much is due From me to thee: the Mede I'll wed -- but yet I can not stay these tears that gush to pain thy view.' XXVI,
123,1825,FIC,Zophiel APoem ,"  and quickly heaved Beneath her robe's white folds and azure zone, Her heart yet incomposed; a fillet thro' Peeped brightly azure, while with tender moan As",
124,1825,FIC,Zophiel APoem ,"  XXXI. When fiercer spirits, howled, he but complained (3) Ere yet' t was his to roam the pleasant earth, His heaven-invented harp he still",
125,1825,FIC,Zophiel APoem ,"  , Impoisoning all possest -- Oh! I have felt "" As spirits feel -- yet not for man we mourn Scarce o'er the silly bird in state were he,",
126,1825,FIC,Zophiel APoem ,"  narrow day And reigns, for ages, on the world he loves. "" Yet what the price? with stings that never cease Thou goad'st him on; and",
127,1825,FIC,Zophiel APoem ,"  ranging That pretty urchins launch upon the air And laugh to see it vanish; yet, so bright, More like -- and even that were faint compare, As",
128,1825,FIC,Zophiel APoem ,"  And thro' the pale grey moon-light Meles stept. LXV. But ere he yet, in haste, could throw aside His broidered belt and sandals -- dread to",
129,1825,FIC,Zophiel APoem ,"  inspired, With a new thought was fired Her hand urged on by hope -- yet, breathing not for fear -- She traced the unreal shade --'twas hers --",
130,1825,FIC,Zophiel APoem ,"  And who can look nor own the pencil's power Where tender Ariadne, happy yet, FN#26 Lies in a dream of bliss? The last half-pitying kiss, By",
131,1825,FIC,Zophiel APoem ,"  pang that tost And changed thee past, where now it glows -- Knowing, yet feeling all is lost. There is a flower of tender white And, on",
132,1826,FIC,LastMohicansANarrative1757 ,"  anticipate. The day was drawing to the close of its first quarter, and yet had the multitude maintained its breathing stillness since its dawn. No sound louder than",
133,1826,FIC,LastMohicansANarrative1757 ,  ears are shut; His tongue gives no answer. You see him not; yet His judgments are before you. Let your hearts be open and your spirits tell,
134,1826,FIC,LastMohicansANarrative1757 ,"  the face of the Manitou is behind a cloud. "" As this simple and yet terrible annunciation stole on the ears of the multitude, a stillness as deep and",
135,1826,FIC,LastMohicansANarrative1757 ,"  distant music, rising just high enough on the air to be audible, and yet so indistinctly, as to leave its character, and the place whence it proceeded",
136,1826,FIC,LastMohicansANarrative1757 ,"  when the last and humblest female of the tribe had joined in the wild and yet ordered array, the men of the Lenape contracted their circle, and formed again",
137,1826,FIC,LastMohicansANarrative1757 ,"  auditors, the secret, timorous glances of the eyes, and the general and yet subdued movement of the assemblage, betrayed that something was expected from the father of",
138,1826,FIC,LastMohicansANarrative1757 ,"  . Chingachgook became once more the object of the common attention. He had not yet spoken, and something consolatory and instructive was expected from so renowned a chief on",
139,1826,FIC,LastMohicansANarrative1757 ,"  are masters of the earth, and the time of the red men has not yet come again. My day has been too long. In the morning I saw",
140,1826,FIC,LastMohicansANarrative1757 ,"  . In the morning I saw the sons of Unamis happy and strong; and yet, before the night has come, have I lived to see the last warrior",
141,1827,FIC,RivalsAcadia ,"  Both had repeatedly endeavoured to obtain assistance from the New-England colonists; but, as yet, they had prudently declined to decide in favor of either, lest the other",
142,1827,FIC,RivalsAcadia ,"  , proclaimed him the native of a warmer and brighter climate. Half laughing, yet blushing with shame, the boy looked with arch timidity in his lady's face",
143,1827,FIC,RivalsAcadia ,"  banished from his countenance and manner. Hector still stood before him, longing, yet afraid to flee, till the other, apparently comprehending his feelings, said,",
144,1827,FIC,RivalsAcadia ,"  You are young, Arthur, "" returned his father, "" and know not yet the wiles of the deceiver; God forgive me, if I am uncharitable,",
145,1827,FIC,RivalsAcadia ,"  if such is its nature or artifice; but my hopes are not so desperate yet, and if my memory serves me truly, I have more smiles than frowns",
146,1827,FIC,RivalsAcadia ,"  native had for ages enjoyed as his birthright; and the axe and ploughshare had yet rarely invaded the hunting grounds, where he pursued the wild deer, and roused",
147,1827,FIC,RivalsAcadia ,"  . "" "" You are impertinent, boy; "" said De Valette, "" yet your bearing shews that you have discernment enough to distinguish between right and wrong,",
148,1827,FIC,RivalsAcadia ,"  soon loved her with the fervor and purity of a young and unsophisticated heart. Yet he loved in silence, for his future plans were frustrated, his ambitious hopes",
149,1827,FIC,RivalsAcadia ,"  utter. Lucie was too artless to disguise the feelings which she was, as yet, scarce conscious of cherishing; but Arthur read in the smile and blush which",
150,1827,FIC,RivalsAcadia ,"  son, to quit their country forever, and embark for New-England. There was yet another blow, for which Arthur was wholly unprepared. Mad. Rossville, whose",
151,1827,FIC,RivalsAcadia ,"  our worthy chaplain; and as to the poetry, I doubt if any has yet equalled it, in this our ancient settlement of St. John's. "" """,
152,1827,FIC,RivalsAcadia ,"  moonlight, beneath my window. But, go now, Eustace, - - yet stay, and tell me first, if we part in charity? "" """,
153,1827,FIC,RivalsAcadia ,"  , My springs of life were poison'd.' T is too late! Yet I am chang'd; though still enough the same In strength, to bear",
154,1827,FIC,RivalsAcadia ,"  whose days are one ceaseless round of careless gaiety, - - whose repose is yet unbroken by the gnawing worm of never-dying repentance! Such, too, I was",
155,1827,FIC,RivalsAcadia ,"  at me, my son, and may this decaying frame, which time might yet have spared, teach thee the vanity of human hopes, and lead thee to",
156,1827,FIC,RivalsAcadia ,"  De Valette; "" and, however unfortunate the name, it has, as yet, entailed no evil on its present possessor. "" "" Was it she,",
157,1827,FIC,RivalsAcadia ,"  and at liberty to return to their homes; and, with a stern, yet virtuous resolution, they declared, their consciences could not be bribed by all the",
158,1827,FIC,RivalsAcadia ,"  willing to believe you intended to do right, Lucie, though I am not yet convinced that you have done so; but we are near the gate, and",
159,1827,FIC,RivalsAcadia ,"  at such a moment, were useless; and Arthur, perplexed and anxious, yet cautious to conceal his disquietude, passed the whole of that tedious night in watch",
160,1827,FIC,RivalsAcadia ,"  of Arthur's thoughts; but Lucie soon resumed her influence over his imagination. Yet a painful impression, that he had wasted some moments in this dream of fancy",
161,1827,FIC,RivalsAcadia ,"  the eyes of father Gilbert, fixed on him with a gaze of earnest, yet melancholy, enquiry. The cowl, which generally shaded his brow, was thrown",
162,1827,FIC,RivalsAcadia ,"  garden at St. John's, was not forgotten; and Arthur had longed, yet dared not, to ask some questions which might lead to an elucidation of the",
163,1827,FIC,RivalsAcadia ,"  no great distance, to reconnoitre, and was surprised that he had, as yet, seen nothing of La Tour. The sun at length declined behind the western",
164,1827,FIC,RivalsAcadia ,"  Impetuous to a fault, and brave even to rashness, he had, as yet, been generally successful in his undertakings, and, though often unimportant, even",
165,1827,FIC,RivalsAcadia ,"  his sword with a boldness and dexterity, that surprised and distanced every opponent. Yet skill and valor united were unavailing against such fearful odds; and the weapon which",
166,1827,FIC,RivalsAcadia ,"  , passionately; "" prisoner and defenceless, though I now am, you may yet have cause to repent the rashness which brings you to my presence! "" """,
167,1827,FIC,RivalsAcadia ,"  and, cunningly as you have woven your treacherous web around me, I shall yet escape the snare, and triumph over all your machinations! "" "" It is",
168,1827,FIC,RivalsAcadia ,"  in spirit, as to shrink before the blast of adversity; nor am I yet destitute of followers, who will fight for my rescue, or bravely avenge my",
169,1827,FIC,RivalsAcadia ,"  so fortunate as to escape the storm. Stanhope, however, was, as yet, ignorant of these events; and the morning light, which stole so heavily",
170,1827,FIC,RivalsAcadia ,"  denied, even the poor privilege of bearing my confinement unmolested? What, silent yet! "" he added, in a tone of sarcasm; "" methinks, thou",
171,1827,FIC,RivalsAcadia ,"  , who burst our love asunder, in all its purity and fervor, while yet unruffled by one shade of doubt, one fear of disappointment? "" "" La",
172,1827,FIC,RivalsAcadia ,"  more intolerable to me than the most hopeless dungeon ever invented by despotic jealousy. Yet I would endure any sufferings, rather than involve you in difficulty, or for",
173,1827,FIC,RivalsAcadia ,"  idle scruples, and what is to be done can admit of no delay. Yet I will first remove your apprehensions on my account, by assuring you, that",
174,1827,FIC,RivalsAcadia ,"  situation of La Tour, he, under the seal of confession, imparted his yet immature plan of escape, and, almost beyond his hopes, found in him",
175,1827,FIC,RivalsAcadia ,"  post at the appointed time; and, though surprised to find it vacated, yet as the door was perfectly secure, he contented himself with uttering an oath at",
176,1827,FIC,RivalsAcadia ,"  no fancy for the nursery, with its appendages of children and nurses; and yet, for three days, you have scarcely condescended to quit it for an instant",
177,1827,FIC,RivalsAcadia ,"  have my wishes thwarted by cunning; my plans defeated by fraud and artifice. Yet your curiosity shall be gratified, "" he added; "" or, tell me",
178,1827,FIC,RivalsAcadia ,"  , I perceive, you were but too ready to indulge. "" "" I yet trust he has not quite escaped; "" resumed D'Aulney, after a moment's",
179,1827,FIC,RivalsAcadia ,"  retirement of her own apartment. CHAPTER XVI. I can not love him; Yet I suppose him virtuous, know him noble. * * * * * - - - - ",
180,1827,FIC,RivalsAcadia ,"  him virtuous, know him noble. * * * * * - - - - - - - - but yet I can not love him, He might have took his answer long ago.",
181,1827,FIC,RivalsAcadia ,"  , "" I fear must remain entirely at variance; but, as I have yet many months left for reflection, let us at present suspend the discussion. Here",
182,1827,FIC,RivalsAcadia ,"  and imparted all that you could, and much more, with which you are yet unacquainted. "" "" But my aunt is not there, Stanhope; I left",
183,1827,FIC,RivalsAcadia ,"  for the favor he conferred in bringing me hither. "" "" I do not yet understand, "" said Lucie, "" why you are here alone, or where",
184,1827,FIC,RivalsAcadia ,"  as if you thought caprice or coldness moved me to refuse your wishes; and yet your heart must tell you, I am right, and that it is not",
185,1827,FIC,RivalsAcadia ,"  , though I feel convinced that the sentiments imbibed against me are most unjust, yet if your favor, your affection may I add, dear Lucie, survive their",
186,1827,FIC,RivalsAcadia ,"  with a perplexed air; "" I thought it was she herself; - - yet, no, that could not be. Her sister! "" he repeated,",
187,1827,FIC,RivalsAcadia ,"  those rich and varied tints that charm the eye in an autumnal landscape, while yet too brilliant to seem the presage of decay. The river flowed on its still",
