171,1827,FIC,RivalsAcadia ,"  "" he replied; "" but it did not disturb me, as I was still awake. "" As he spoke, he was vexed to feel the color mount"
172,1827,FIC,RivalsAcadia ,"  'd.' T is too late! Yet I am chang'd; though still enough the same In strength, to bear what time can not abate, And"
173,1827,FIC,RivalsAcadia ,  Valette for some moments hesitated to address him. The rapid mutations of his countenance still betrayed a powerful mental struggle; and De Valette felt his curiosity and interest strongly
174,1827,FIC,RivalsAcadia ,"  defended, he made immediate preparations to commence an attack on it. Arthur Stanhope still lingered at St. John's, and every day increased his reluctance to depart from"
175,1827,FIC,RivalsAcadia ,"  command was merely nominal, was glad to secure the services of the few who still adhered to him, and to compromise with the remainder. With some difficulty,"
176,1827,FIC,RivalsAcadia ,"  had boded an approaching storm, indeed, seemed passing away; but dark masses still lingered in the horizon, and the turbid waters of the bay assumed that calm"
177,1827,FIC,RivalsAcadia ,"  like the last gleams of departing hope, became shrouded in gloom and darkness. Still, however, they kept on their course; and by degrees the wind grew"
178,1827,FIC,RivalsAcadia ,"  sunk with a tremendous roar, threatening to engulph it in the fearful abyss. Still the ship steered bravely on her course, in defiance of the raging elements;"
179,1827,FIC,RivalsAcadia ,"  , which had induced the voyage. But his men, in general, were still reluctant to complete their late engagement; they regarded the disaster which had so recently"
180,1827,FIC,RivalsAcadia ,"  to detain them. The Scots, and a few of his own people, still adhered to him: and he hired a small vessel, which lay at the"
181,1827,FIC,RivalsAcadia ,"  , and endured the summer heats, often unsheltered in the savage desert; and still I follow, wherever the duties of my holy calling lead, imparting to others"
182,1827,FIC,RivalsAcadia ,"  he considered so disgraceful; and, left to sustain the conflict alone, he still wielded his sword with a boldness and dexterity, that surprised and distanced every opponent"
183,1827,FIC,RivalsAcadia ,"  , and I have now no reason to look for mercy at your hands; still I defy your malice, and I bid you triumph at your peril. """
184,1827,FIC,RivalsAcadia ,"  respectful distance, awed by the courage he had displayed, and the anger which still flashed from his full dark eye. In this interval, La Tour's attention"
